OBJECTID,UID,LONGITUDE,LATITUDE,FACNAME,FACTYPE,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,AREACODE,PHONE,CONTACT,TITLE,FIPS,NAME,TYPE,METHOD,PERMIT_NO_
676,WT080029,-83.37907100,34.91836100,City of Clayton,27.00000000,Hwy 441,Post Office Box 702,Mtn City,Georgia,30525 0702,706.00000000,782-4512,Henry Burrell,,13241,Rabun,Water System,GPS,
677,WT080033,-83.35679800,34.61076800,City of Toccoa,27.00000000,Hwy 17,Post Office Box 579,Toccoa,Georgia,30577-0579,706.00000000,886-8451,Wayne Payne,,13257,Stephens,Water System,GPS,
678,WT080011,-83.13532600,34.46780400,City of Lavonia,27.00000000,Pleasant Hill Rd,Post Office Box 564,Lavonia,Georgia,30553-0564,706.00000000,356-8781,Ralph Owens,,13119,Franklin,Water System,GPS,
679,WT080025,-82.93947600,34.37305900,City of Hartwell,27.00000000,Reed Creek Rd,Post Office Box 309,Hartwell,Georgia,30643-0309,706.00000000,376-4756,Joan Saliba,,13147,Hart,Water System,GPS,
680,WT080010,-83.14628800,34.28032600,City of Franklin Springs,27.00000000,Spring St,Post Office Box 207,Franklin Springs,Georgia,30639-0207,706.00000000,245-6957,Levy Moore,,13119,Franklin,Water System,GPS,
681,WT080012,-83.11450900,34.28633500,City of Royston,27.00000000,Hwy 29 N,,Royston,Georgia,30662,706.00000000,245-6164,Steve Williams,,13119,Franklin,Water System,GPS,
682,WT080013,-83.32101800,34.35062700,Franklin County Water System,27.00000000,Hwy 51,Post Office Box 159,Carnesville,Georgia,30521-0159,706.00000000,384-2483,Edgar Chastain,,13119,Franklin,Water System,GPS,
683,WT080017,-83.51192800,34.53449100,City of Cornelia,27.00000000,Camp Creek Rd,Post Office Box 217,Cornelia,Georgia,30531,706.00000000,778-8585,Howard Whatley,,13137,Habersham,Water System,GPS,
684,WT080003,-83.53876700,34.45350200,Banks County Water Treatment Plant,27.00000000,486 Whippoorwill Lane,,Alto,Georgia,30510,706.00000000,677-2320,M. Patterson,,13011,Banks,Water System,GPS,
685,WT080020,-83.56492000,34.55198800,City of Demorest,27.00000000,288 Coldwater Dr,Post Office Box 128,Demorest,Georgia,30535,706.00000000,778-4202,Malcolm Hunnicutt,,13137,Habersham,Water System,GPS,
686,WT080016,-83.51351800,34.62356000,City of Clarkesville,27.00000000,Sherwood Dr,Post Office Box 21,Clarkesville,Georgia,30523,706.00000000,754-4216,Richard Monroe,,13137,Habersham,Water System,GPS,
687,CI082019,-83.82498000,34.29789600,Gainesville City Hall,6.00000000,117 Jessee Jewel Pkwy,,Gainesville,Georgia,30503,770.00000000,535-6865,George Wangeman,,13139,Hall,City Hall,GPS,
688,CI082017,-83.77401500,34.47670800,Clermont City Hall,6.00000000,,,Clermont,Georgia,30527,770.00000000,983-7568,Carole Peters,,13139,Hall,City Hall,GPS,
689,CI082020,-83.66422300,34.38933300,Lula City Hall,6.00000000,5060 Old Cornelia Hwy,,Lula,Georgia,30554,770.00000000,869-3801,Marcele Woody,,13139,Hall,City Hall,GPS,
690,CI082021,-83.88327600,34.22845700,Oakwood City Hall,6.00000000,4009 Railroad St,,Oakwood,Georgia,30566,770.00000000,534-2365,H Lamar Scroggs,,13139,Hall,City Hall,GPS,
691,CI082018,-83.92577500,34.18518000,Flowery Branch City Hall,6.00000000,,,Flowery Branch,Georgia,30542,770.00000000,967-6371,Eugene Green,,13139,Hall,City Hall,GPS,
692,CI082030,-83.75706800,34.94685400,Hiawassee City Hall,6.00000000,71 Berrong St,,Hiawassee,Georgia,30546,706.00000000,896-2203,Rowe Canupp,,13281,Towns,City Hall,GPS,
693,CI082031,-83.84749600,34.93647200,Young Harris City Hall,6.00000000,Irene Berry Dr,,Young Harris,Georgia,30582,706.00000000,379-3171,Carless Sampson,,13281,Towns,City Hall,GPS,
694,CI082001,-83.49893300,34.33393000,Homer City Hall,6.00000000,1003 US Hwy 441 S,,Homer,Georgia,30547,706.00000000,677-3510,M E Garrison,,13011,Banks,City Hall,GPS,
695,CI082013,-83.52529000,34.51047200,Cornelia City Hall,6.00000000,181 Larkin St,,Cornelia,Georgia,30531,706.00000000,778-8585,Don Higgins,,13137,Habersham,City Hall,GPS,
696,CI082011,-83.53819300,34.49203800,Baldwin City Hall,6.00000000,130 Airport,,Baldwin,Georgia,30511,706.00000000,778-6341,Robert Bohannan,,13137,Habersham,City Hall,GPS,
697,CI082010,-83.57811200,34.46398500,Alto City Hall,6.00000000,162 Grant St,,Alto,Georgia,30510,706.00000000,778-8035,Paul Garner,,13137,Habersham,City Hall,GPS,
698,CI082002,-83.56108100,34.25293400,Maysville City Hall,6.00000000,S Main St,,Maysville,Georgia,30558,706.00000000,652-2274,M F Jarrett,,13011,Banks,City Hall,GPS,
699,CI082032,-83.95958000,34.87572100,Blairsville City Hall,6.00000000,39 Blue Ridge St,,Blairsville,Georgia,30514,706.00000000,745-2000,Charles Allison,,13291,Union,City Hall,GPS,
700,CI082015,-83.50245700,34.51547800,Mt Airy City Hall,6.00000000,Fifth St,,Mt Airy,Georgia,30563,706.00000000,778-6990,Wallace Craven,,13137,Habersham,City Hall,GPS,
701,CI082014,-83.54551700,34.56557900,Demorest City Hall,6.00000000,579 Georgia St,,Demorest,Georgia,30535,706.00000000,778-4202,Malcolm Hunnicut,,13137,Habersham,City Hall,GPS,
702,CI082012,-83.52495100,34.61595000,Clarkesville City Hall,6.00000000,210 E Water St,,Clarkesville,Georgia,30523,706.00000000,754-4216,Sam Tolbert,,13137,Habersham,City Hall,GPS,
703,CI082034,-83.73048000,34.70174400,Helen City Hall,6.00000000,25 Chattahoochee St,,Helen,Georgia,30545,706.00000000,878-2799,Barbara Westmoreland,,13311,White,City Hall,GPS,
704,CI082033,-83.76306200,34.59533900,Cleveland City Hall,6.00000000,85 South Main St,,Cleveland,Georgia,30528,706.00000000,865-2017,Donald Stanley,,13311,White,City Hall,GPS,
705,CI082016,-83.39579500,34.73675000,Tallulah Falls City Hall,6.00000000,Main St,,Tallulah Falls,Georgia,30573,706.00000000,754-6040,Robert Fausett,,13241,Rabun,City Hall,GPS,
706,CI082035,-83.43248000,34.85037700,Tiger City Hall,6.00000000,441 S Tiger Rd,,Tiger,Georgia,30576,706.00000000,782-2236,"Tom Ramey, Jr",,13241,Rabun,City Hall,GPS,
707,CI082025,-83.40197200,34.88007000,Clayton City Hall,6.00000000,Church St,,Clayton,Georgia,30525,706.00000000,782-4512,Henry Burrell,,13241,Rabun,City Hall,GPS,
708,CI082027,-83.38697300,34.91152400,Mountain City City Hall,6.00000000,Highway Dr,,Mountain City,Georgia,30562,706.00000000,746-2621,Grace Watts,,13241,Rabun,City Hall,GPS,
709,CI082026,-83.38500800,34.96722400,Dillard City Hall,6.00000000,Old Franklin Hwy,,Dillard,Georgia,30537,706.00000000,746-5891,Terry Wilson,,13241,Rabun,City Hall,GPS,
710,CI082028,-83.34088800,34.99085600,Sky Valley City Hall,6.00000000,Hwy 246,,Sky Valley,Georgia,30537,706.00000000,746-2204,A W Adams,,13241,Rabun,City Hall,GPS,
711,CI082023,-82.93062800,34.35205100,Hartwell City Hall,6.00000000,500 E Howell,,Hartwell,Georgia,30643,706.00000000,376-4756,Joan Saliba,,13147,Hart,City Hall,GPS,
712,CI082007,-83.14626600,34.28416100,Franklin Springs City Hall,6.00000000,2135 East Main St,,Franklin Springs,Georgia,30639,706.00000000,245-6957,Levy Moore,,13119,Franklin,City Hall,GPS,
713,CI082009,-83.12084500,34.28502600,Royston City Hall,6.00000000,634 Franklin Spring Rd,,Royston,Georgia,30662,706.00000000,245-7232,Steve Williams,,13119,Franklin,City Hall,GPS,
714,CI082005,-83.11012000,34.34640200,Canon City Hall,6.00000000,65 Depot St,,Canon,Georgia,30520,706.00000000,245-8155,George Bennett,,13119,Franklin,City Hall,GPS,
715,CI082022,-83.08330900,34.37273700,Bowersville City Hall,6.00000000,W Main St,,Bowersville,Georgia,30516,706.00000000,245-8971,John Bailey,,13147,Hart,City Hall,GPS,
716,CI082008,-83.10661500,34.42834300,Lavonia City Hall,6.00000000,12221 Augusta Rd,,Lavonia,Georgia,30553,706.00000000,356-4221,Ralph Owens,,13119,Franklin,City Hall,GPS,
717,CI082006,-83.23572800,34.36952300,Carnesville City Hall,6.00000000,9524 Lavonia Rd,,Carnesville,Georgia,30521,706.00000000,384-3905,Carter Wansley,,13119,Franklin,City Hall,GPS,
718,CI082029,-83.33163400,34.57952000,Toccoa City Hall,6.00000000,203 N Alexander St,,Toccoa,Georgia,30577,706.00000000,886-8451,Lee Bowen,,13257,Stephens,City Hall,GPS,
719,VT080002,-83.86472200,34.23523400,Lanier Tech,25.00000000,2990 Landrum Education Drive,Post Office Box 58,Oakwood,Georgia,30566,770.00000000,531-6300,Joe Hill,President,13139,Hall,Public Vocational Technical School,GPS,
720,VT080001,-83.53081500,34.63889700,North Georgia Tech,25.00000000,Highway 197 North,Post Office Box 65,Clarkesville,Georgia,30523,706.00000000,754-7700,Judy Hulsey,President,13137,Habersham,Public Vocational Technical School,GPS,
721,6061050,-83.50694500,34.32953600,Banks County High,13.00000000,190 Hwy. 51 South,P.O. Box 277,Homer,Georgia,30547,706.00000000,677-2221,Dennis Cormier,Principal,13011,Banks,"High School, Public",GPS,
722,6593050,-83.21034600,34.36110200,Franklin County High,13.00000000,6570 Ga. Hwy. 145,P.O. Box 543,Carnesville,Georgia,30521,706.00000000,384-4525,Jack Slaton,Principal,13119,Franklin,"High School, Public",GPS,
723,6730195,-82.92433000,34.34945300,Hart County Alternative School,13.00000000,59 Fifth St.,,Hartwell,Georgia,30643,706.00000000,376-5461,Martha Hill,Principal,13147,Hart,"High School, Public",GPS,
724,6733050,-82.92433200,34.34945400,Hart County High,13.00000000,59 5th Street,,Hartwell,Georgia,30643,706.00000000,376-5461,Glorianne Patterson,Principal,13147,Hart,"High School, Public",GPS,
725,7275050,-83.29036300,34.55645700,Stephens County Sr. High,13.00000000,"Rt. 5, White Pine Rd.",,Toccoa,Georgia,30577,706.00000000,886-6825,Ronald Keffer,Principal,13257,Stephens,"High School, Public",GPS,
726,6682052,-83.49401800,34.55758800,Habersham Central High,13.00000000,Rt. 2,Box 334 (Hwy. 197 S. and Camp Creek Rd.),Mount Airy,Georgia,30563,706.00000000,778-7161,Linda Dove,Principal,13137,Habersham,"High School, Public",GPS,
727,7190177,-83.42450300,34.82634400,Rabun County Middle/High,13.00000000,"Rt. 1, Box 2335",Hwy. 441,Tiger,Georgia,30576,706.00000000,782-4526,Matt Arthur,Principal,13241,Rabun,"High School, Public",GPS,
728,7390187,-83.73230200,34.92943000,Towns County Comprehensive,13.00000000,Highway 76 East,Box 1400,Hiawassee,Georgia,30546,706.00000000,896-4131,Roy Pipes,"Principal, High Curriculum",13281,Towns,"High School, Public",GPS,
729,7442050,-83.95400100,34.87789500,Union County High,13.00000000,446 Welborne St.,,Blairsville,Georgia,30512,706.00000000,745-2216,Jim Colwell,Principal,13291,Union,"High School, Public",GPS,
730,7440194,-83.95086000,34.87789500,Mountain Education Center,13.00000000,10 Hughes St.,,Blairsville,Georgia,30512,706.00000000,745-9575,Wade Smith,Principal,13291,Union,"High School, Public",GPS,
731,7443050,-84.02348700,34.69238000,Woody Gap High and Elementary,13.00000000,3736 St. Hwy. 60,,Suches,Georgia,30572,706.00000000,747-2401,Rebecca Smith,Principal,13291,Union,"High School, Public",GPS,
732,7540274,-83.79654300,34.61694000,White County High,13.00000000,2600 Hwy 129 N,,Cleveland,Georgia,30528,706.00000000,865-2312,Glenda Brooks,Principal,13311,White,"High School, Public",GPS,
733,7763050,-83.84212800,34.29735900,Gainesville High,13.00000000,830 Century Pl.,,Gainesville,Georgia,30505,770.00000000,536-4441,Wendell Christian,Principal,13139,Hall,"High School, Public",GPS,
734,6694752,-83.85424300,34.22265900,Johnson High,13.00000000,3305 Poplar Springs Rd.,,Gainesville,Georgia,30505,770.00000000,536-2394,William Ellis,Principal,13139,Hall,"High School, Public",GPS,
735,6696096,-83.85424800,34.22268000,Hall County/Gainesville Evening School,13.00000000,3305 Poplar Springs Rd.,,Gainesville,Georgia,30505,770.00000000,531-2330,Susan Johnson,Principal,13139,Hall,"High School, Public",GPS,
736,6690189,-83.90881400,34.21887500,West Hall High,13.00000000,5500 McEver Rd.,,Oakwood,Georgia,30566,770.00000000,967-9826,Jack Pirkle,Principal,13139,Hall,"High School, Public",GPS,
737,6691556,-83.85036100,34.42701500,North Hall High,13.00000000,4885 Mt. Vernon Rd.,,Gainesville,Georgia,30505,770.00000000,983-7331,John Corley,Principal,13139,Hall,"High School, Public",GPS,
738,6691552,-83.74117400,34.33542300,East Hall High,13.00000000,3534 E. Hall Rd.,,Gainesville,Georgia,30505,770.00000000,536-9921,William Sloan Jr.,Principal,13139,Hall,"High School, Public",GPS,
739,6696595,-83.80075900,34.28811000,Hall County/Gainesville Alternative Learning Cente,13.00000000,1300-B Athens St. SE,,Gainesville,Georgia,30501,770.00000000,534-6857,,,13139,Hall,"High School, Public",GPS,
740,4P080001,-83.14744500,34.28366100,Emmanuel College,3.00000000,181 Springs St.,,Franklin Springs,Georgia,30639-0128,706.00000000,245-7226,David Hopkins,President,13119,Franklin,Private Four-Year College,GPS,
741,4P080003,-83.35001900,34.59553100,Toccoa Falls College,3.00000000,Falls Rd.,,Toccoa Falls,Georgia,30598-0068,706.00000000,886-6831,Paul Alford,President,13257,Stephens,Private Four-Year College,GPS,
742,4P080002,-83.54276400,34.56767500,Piedmont College,3.00000000,145 Central Ave.,Post Office Box 10,Demorest,Georgia,30535,706.00000000,778-3000,W. Cleere,President,13137,Habersham,Private Four-Year College,GPS,
743,2G080001,-83.86961300,34.23143000,Gainesville College,2.00000000,3820 Mundy Mill Rd.,,Oakwood,Georgia,30566,770.00000000,718-3639,,,13139,Hall,Public Two-Year College,GPS,
744,165-006,-83.75675600,34.94699600,Towns County Public Library,17.00000000,99 South Berrong Street,,Hiawassee,Georgia,30546,706.00000000,896-6169,,,13281,Towns,Library,GPS,
745,165-009,-83.84890300,34.93749200,Mountain Regional Library,17.00000000,698 Miller Street,Post Office Box 159,Young Harris,Georgia,30582,706.00000000,379-3732,,,13281,Towns,Library,GPS,
746,165-012,-83.96160700,34.87238400,Union County Public Library,17.00000000,194 Old Hospital Street,,Blairsville,Georgia,30514,706.00000000,745-7491,,,13291,Union,Library,GPS,
747,005-024,-83.10419200,34.43458900,Lavonia-Carnegia Library,17.00000000,28 Hartwell Road,,Lavonia,Georgia,30553,706.00000000,356-4307,,,13119,Franklin,Library,GPS,
748,120-003,-82.93048900,34.34948400,Hart County Library,17.00000000,150 Benson Street,,Hartwell,Georgia,30643,706.00000000,376-4655,,,13147,Hart,Library,GPS,
749,005-021,-83.12107000,34.28511400,Royston Public Library,17.00000000,780 Franklin Springs Circle,,Royston,Georgia,30662,706.00000000,245-6748,,,13119,Franklin,Library,GPS,
750,210-003,-83.50904800,34.32956800,Banks County Public Library,17.00000000,226 Highway 51 South,,Homer,Georgia,30547,706.00000000,677-3164,,,13011,Banks,Library,GPS,
751,210-006,-83.56286100,34.25421500,Maysville Public Library,17.00000000,Highway 52,Gillsville Road,Maysville,Georgia,30558,706.00000000,652-2323,,,13011,Banks,Library,GPS,
752,HG080002,-83.75335700,34.94594400,Chatuge Regional Hospital,14.00000000,110 East Main Street,Post Office Box 509,Hiawassee,Georgia,30546,706.00000000,896-2222,Robert Gora,,13281,Towns,"Hospital, Admissions Entrance",GPS,
753,HG080012,-83.96295000,34.88572500,Union General Hospital,14.00000000,214 Hospital Drive,,Blairsville,Georgia,30512,706.00000000,745-2111,Rebecca Dyer,Administrator,13291,Union,"Hospital, Admissions Entrance",GPS,
754,HG080007,-83.79429300,34.32094600,Lanier Park Regional Hospital,14.00000000,675 White Sulphur Road,Post Office Box 1354,Gainesville,Georgia,30505,770.00000000,503-3000,Gerald Fulks,Administrator,13139,Hall,"Hospital, Admissions Entrance",GPS,
755,HG080008,-83.81727100,34.30231500,Northeast Georgia Medical Center,14.00000000,"743 Spring Street, NE",,Gainesville,Georgia,30501,770.00000000,535-3553,Henry Rigdon,Administrator,13139,Hall,"Hospital, Admissions Entrance",GPS,
756,HG080010,-83.41471500,34.88342600,"Ridgecrest Hospital, Inc.",14.00000000,393 Ridgecrest Circle,,Clayton,Georgia,30525,706.00000000,782-4297,Gerald Knepp,CEO,13241,Rabun,"Hospital, Admissions Entrance",GPS,
757,HG080013,-83.41511200,34.88425200,Woodridge Hospital,14.00000000,394 Ridgecrest Circle,,Clayton,Georgia,30525,706.00000000,782-3100,Gerald Knepp,Administrator,13241,Rabun,"Hospital, Admissions Entrance",GPS,
758,HG080009,-83.40140600,34.87580800,Rabun County Memorial Hospital,14.00000000,South Main at Mill Street,Post Office Box 705,Clayton,Georgia,30525,706.00000000,782-4233,Richard Wallace,Administrator,13241,Rabun,"Hospital, Admissions Entrance",GPS,
759,HG080005,-83.53747100,34.58165000,Habersham County Medical Center,14.00000000,Highway 441 North,Post Office Box 37,Demorest,Georgia,30535,706.00000000,754-2161,C. Dwozan,Administrator,13137,Habersham,"Hospital, Admissions Entrance",GPS,
760,HG080011,-83.34803600,34.59362700,Stephens County Hospital,14.00000000,"Highway 17, Falls Road",Post Office Box 947,Toccoa,Georgia,30577,706.00000000,886-6841,Edward Gambrel,Administrator,13257,Stephens,"Hospital, Admissions Entrance",GPS,
761,HG080006,-82.94011500,34.34673300,Hart County Hospital,14.00000000,Gibson & Cade Streets,Post Office Box 280,Hartwell,Georgia,30643,706.00000000,376-3921,Max Milford,Administrator,13147,Hart,"Hospital, Admissions Entrance",GPS,
762,HG080004,-83.11904600,34.28445800,Cobb Memorial Hospital,14.00000000,577 Franklin Spring Street,Post Office Box 599,Royston,Georgia,30662,706.00000000,245-5034,H. Brown,Administrator,13119,Franklin,"Hospital, Admissions Entrance",GPS,
763,HE080002,-83.75348300,34.94678800,Chatuge Regional Hospital,15.00000000,110 East Main Street,Post Office Box 509,Hiawassee,Georgia,30546,706.00000000,896-2222,Robert Gora,,13281,Towns,"Hospital, Emergency Entrance",GPS,
764,HE080012,-83.96248800,34.88652800,Union General Hospital,15.00000000,214 Hospital Drive,,Blairsville,Georgia,30512,706.00000000,745-2111,Rebecca Dyer,Administrator,13291,Union,"Hospital, Emergency Entrance",GPS,
765,HE080007,-83.79672300,34.32084400,Lanier Park Regional Hospital,15.00000000,675 White Sulphur Road,Post Office Box 1354,Gainesville,Georgia,30505,770.00000000,503-3000,Gerald Fulks,Administrator,13139,Hall,"Hospital, Emergency Entrance",GPS,
766,HE080008,-83.81726800,34.30231600,Northeast Georgia Medical Center,15.00000000,"743 Spring Street, NE",,Gainesville,Georgia,30501,770.00000000,535-3553,Henry Rigdon,Administrator,13139,Hall,"Hospital, Emergency Entrance",GPS,
767,HE080010,-83.41436800,34.88379400,"Ridgecrest Hospital, Inc.",15.00000000,393 Ridgecrest Circle,,Clayton,Georgia,30525,706.00000000,782-4297,Gerald Knepp,CEO,13241,Rabun,"Hospital, Emergency Entrance",GPS,
768,HE080009,-83.40140700,34.87581500,Rabun County Memorial Hospital,15.00000000,South Main at Mill Street,Post Office Box 705,Clayton,Georgia,30525,706.00000000,782-4233,Richard Wallace,Administrator,13241,Rabun,"Hospital, Emergency Entrance",GPS,
769,HE080005,-83.53650100,34.58082600,Habersham County Medical Center,15.00000000,Highway 441 North,Post Office Box 37,Demorest,Georgia,30535,706.00000000,754-2161,C. Dwozan,Administrator,13137,Habersham,"Hospital, Emergency Entrance",GPS,
770,HE080011,-83.34803900,34.59362200,Stephens County Hospital,15.00000000,"Highway 17, Falls Road",Post Office Box 947,Toccoa,Georgia,30577,706.00000000,886-6841,Edward Gambrel,Administrator,13257,Stephens,"Hospital, Emergency Entrance",GPS,
771,HE080006,-82.94011000,34.34673700,Hart County Hospital,15.00000000,Gibson & Cade Streets,Post Office Box 280,Hartwell,Georgia,30643,706.00000000,376-3921,Max Milford,Administrator,13147,Hart,"Hospital, Emergency Entrance",GPS,
772,HE080004,-83.11905700,34.28445800,Cobb Memorial Hospital,15.00000000,577 Franklin Spring Street,Post Office Box 599,Royston,Georgia,30662,706.00000000,245-5034,H. Brown,Administrator,13119,Franklin,"Hospital, Emergency Entrance",GPS,
773,46A,-83.99850700,34.85329800,Blairsville Airport,5.00000000,2225 Airport Road,,Blairsville,Georgia,30512,706.00000000,745-4307,Franklin Hunter,Manager,13291,Union,Airport,GPS,
